symbol,date,open,high,low,close,volume,percent_change,traded_amount
ADBL,2022-07-21,336.6,336.6,325.0,326.0,33924,-1.21,11108511.1
ADBL,2022-07-22,332.1,332.1,320.0,320.0,73821,-1.84,24021749.6
ADBL,2022-07-24,326.0,330.0,318.0,325.0,34052,1.56,10998616.7
ADBL,2022-07-25,325.0,335.0,325.0,331.9,22249,2.12,7369602.6
ADBL,2022-07-26,330.0,334.0,327.0,327.9,28310,-1.21,9339668.8
ADBL,2022-07-27,328.0,329.0,325.0,329.0,15694,0.34,5123099.9
ADBL,2022-07-28,330.0,330.5,327.0,329.2,25355,0.06,8345187.1
ADBL,2022-07-29,333.5,333.9,326.0,329.0,10688,-0.06,3509781.5
ADBL,2022-07-31,335.5,335.5,329.0,334.9,52879,1.79,17560835.2
ADBL,2022-08-01,339.0,343.7,333.1,337.0,29020,0.63,9838535.7
ADBL,2022-08-02,337.9,338.0,332.0,335.0,16845,-0.59,5630041.1
ADBL,2022-08-03,337.0,339.0,331.0,331.9,24591,-0.93,8254595.6
ADBL,2022-08-04,330.0,336.0,326.9,327.2,53722,-1.42,17644844.2
ADBL,2022-08-05,327.0,333.0,320.8,326.0,15314,-0.37,4981883.4
ADBL,2022-08-07,327.0,328.0,320.0,324.0,25006,-0.61,8083388.1
ADBL,2022-08-08,323.0,328.9,322.0,324.0,17323,0.0,5618926.5
ADBL,2022-08-09,330.3,330.3,319.1,320.0,16292,-1.23,5229660.9
ADBL,2022-08-10,325.0,325.9,316.1,319.0,13511,-0.31,4315412.8
ADBL,2022-08-11,321.9,322.9,318.0,319.9,14796,0.28,4740123.9
ADBL,2022-08-14,318.0,323.9,317.1,317.1,12706,-0.88,4041250.4
ADBL,2022-08-15,322.0,325.0,318.0,325.0,14532,2.49,4674877.8
ADBL,2022-08-16,324.9,328.0,321.0,322.9,17914,-0.65,5794377.1
ADBL,2022-08-17,321.0,323.0,319.0,320.0,11949,-0.9,3828524.9
ADBL,2022-08-18,322.0,325.0,321.0,323.0,17718,0.94,5723920.9
ADBL,2022-08-21,323.0,330.0,323.0,330.0,27475,2.17,9014062.3
ADBL,2022-08-22,323.4,330.0,323.4,328.0,14918,-0.61,4873784.9
ADBL,2022-08-23,327.0,330.0,326.0,328.5,10216,0.15,3361109.5
ADBL,2022-08-24,332.8,335.0,329.1,330.5,19675,0.61,6523675.0
ADBL,2022-08-25,337.1,337.1,329.0,330.0,16629,-0.15,5504585.8
ADBL,2022-08-26,329.9,331.5,325.0,325.6,7870,-1.33,2579957.2
ADBL,2022-08-28,325.0,325.0,321.0,322.5,17936,-0.95,5784362.9
ADBL,2022-08-29,325.0,325.0,318.1,321.9,13656,-0.19,4375586.9
ADBL,2022-08-30,328.3,328.3,321.0,322.1,11139,0.06,3594640.2
ADBL,2022-08-31,320.0,324.9,320.0,320.7,13331,-0.43,4287524.5
ADBL,2022-09-01,320.0,323.0,318.0,321.0,12572,0.09,4020241.3
ADBL,2022-09-02,327.4,327.4,318.0,320.0,3734,-0.31,1198705.5
ADBL,2022-09-04,319.0,325.0,319.0,321.0,7380,0.31,2377089.3
ADBL,2022-09-05,321.0,324.0,320.0,321.4,11229,0.12,3612997.9
ADBL,2022-09-06,320.5,324.0,320.5,321.0,13240,-0.12,4255335.5
ADBL,2022-09-07,320.0,320.0,317.8,319.8,12342,-0.37,3934251.8
ADBL,2022-09-08,318.0,321.0,318.0,319.0,11069,-0.25,3536673.5
ADBL,2022-09-11,320.0,321.0,313.7,314.0,24584,-1.57,7779122.6
ADBL,2022-09-12,320.2,326.6,312.0,314.0,13529,0.0,4248138.5
ADBL,2022-09-13,315.0,318.0,310.0,316.2,12273,0.7,3878145.3
ADBL,2022-09-14,320.0,322.5,316.0,321.0,23829,1.52,7604830.4
ADBL,2022-09-15,325.0,325.0,315.0,316.0,16374,-1.56,5192264.9
ADBL,2022-09-16,313.0,315.0,309.0,315.0,11315,-0.32,3535637.5
ADBL,2022-09-18,321.3,321.3,310.0,314.0,11440,-0.32,3567890.3
ADBL,2022-09-20,311.0,312.0,303.0,305.1,17004,-2.83,5197943.6
ADBL,2022-09-21,301.0,311.9,301.0,307.0,8026,0.62,2466769.4
ADBL,2022-09-22,310.0,312.9,303.5,305.0,13150,-0.65,4016456.9
