symbol,date,open,high,low,close,volume,percent_change,traded_amount
NRIC,2022-09-22,600.0,610.0,592.9,595.0,13863,-1.49,8283435.1
NRIC,2022-09-25,593.0,595.0,575.0,577.0,23668,-3.03,13778626.7
NRIC,2022-09-27,588.0,590.0,577.0,583.0,12378,1.04,7205604.9
NRIC,2022-09-28,583.0,591.2,579.0,579.0,6855,-0.69,3992193.6
NRIC,2022-09-29,589.0,589.0,579.0,583.0,11730,0.69,6828984.1
NRIC,2022-10-09,580.0,599.0,577.0,599.0,11396,2.74,6741315.1
NRIC,2022-10-10,605.0,605.0,586.2,587.0,13294,-2.0,7859256.6
NRIC,2022-10-11,582.1,586.0,578.0,580.0,11325,-1.19,6585273.7
NRIC,2022-10-12,574.7,595.0,574.7,585.0,11509,0.86,6746496.8
NRIC,2022-10-13,587.0,601.0,587.0,590.6,9679,0.96,5724016.0
NRIC,2022-10-16,590.0,590.0,570.0,582.0,12515,-1.46,7277203.9
NRIC,2022-10-17,572.4,586.0,572.4,581.0,9185,-0.17,5324602.0
NRIC,2022-10-19,580.0,585.0,573.0,575.0,9922,-1.03,5712395.3
NRIC,2022-10-20,575.0,579.0,565.0,572.0,6448,-0.52,3692854.3
NRIC,2022-10-23,583.0,583.4,571.5,578.0,8351,1.05,4822711.0
NRIC,2022-10-31,578.0,590.0,575.0,583.0,7188,0.87,4167353.8
NRIC,2022-11-01,585.0,635.4,581.0,624.0,34434,7.03,21081366.1
NRIC,2022-11-02,623.0,656.4,614.0,649.9,39889,4.15,25458180.3
NRIC,2022-11-03,637.0,653.0,625.0,642.5,23689,-1.14,15133742.4
NRIC,2022-11-06,631.3,693.6,631.3,683.0,52874,6.3,35438184.6
NRIC,2022-11-07,690.0,745.9,680.0,690.0,55159,1.02,38892646.2
NRIC,2022-11-08,677.0,735.0,677.0,715.0,55149,3.62,39356802.9
NRIC,2022-11-09,729.3,770.0,698.0,699.0,70767,-2.24,50777804.0
NRIC,2022-11-10,710.0,710.0,667.0,668.0,52660,-4.43,35826194.5
NRIC,2022-11-13,669.0,688.0,659.1,668.0,32269,0.0,21639607.1
NRIC,2022-11-14,678.0,684.0,665.0,683.0,17557,2.25,11847714.0
NRIC,2022-11-15,696.6,739.1,670.1,685.1,45633,0.31,31784615.6
NRIC,2022-11-16,697.0,701.7,688.0,695.0,17762,1.45,12400465.9
NRIC,2022-11-17,708.0,737.0,702.0,710.0,37921,2.16,26920567.5
NRIC,2022-11-22,713.0,750.0,699.0,702.0,28870,-1.13,20682586.8
NRIC,2022-11-23,705.0,709.0,691.0,697.0,20670,-0.71,14397118.4
NRIC,2022-11-24,697.0,706.0,691.0,705.0,10813,1.15,7558632.0
NRIC,2022-11-27,710.0,722.0,700.0,711.0,34239,0.85,24382259.7
NRIC,2022-11-28,725.0,725.0,698.0,702.9,25330,-1.14,17869204.2
NRIC,2022-11-29,692.5,709.0,690.0,705.0,11771,0.3,8250160.3
NRIC,2022-11-30,715.1,715.1,697.2,697.3,7416,-1.09,5187367.3
NRIC,2022-12-01,695.1,707.0,695.0,696.0,13872,-0.19,9719295.0
NRIC,2022-12-04,698.0,711.0,695.0,699.0,16813,0.43,11812999.9
NRIC,2022-12-05,701.0,705.0,685.0,687.0,15455,-1.72,10699384.7
NRIC,2022-12-06,690.0,717.0,675.2,696.8,22195,1.43,15267638.6
NRIC,2022-12-07,685.1,735.0,685.1,688.1,18538,-1.25,12881414.8
NRIC,2022-12-11,689.0,690.0,670.5,675.0,26088,-1.9,17665905.2
NRIC,2022-12-12,679.5,717.0,667.0,699.8,21091,3.67,14383855.8
NRIC,2022-12-13,690.0,712.0,688.0,699.0,21479,-0.11,15021751.5
NRIC,2022-12-14,708.0,708.0,689.3,695.0,16650,-0.57,11627760.4
NRIC,2022-12-15,703.0,703.0,679.3,680.0,8596,-2.16,5895648.6
NRIC,2022-12-18,672.0,680.0,659.2,660.0,24683,-2.94,16513488.4
NRIC,2022-12-19,665.0,671.0,650.0,657.1,24651,-0.44,16309238.1
NRIC,2022-12-20,660.0,686.9,656.0,679.9,33715,3.47,22828774.0
NRIC,2022-12-21,670.0,689.0,670.0,672.0,14460,-1.16,9751537.0
NRIC,2022-12-22,665.0,675.0,660.0,660.2,22215,-1.76,14768078.1
NRIC,2022-12-26,673.4,694.0,673.4,691.0,50588,4.67,34766902.5
NRIC,2022-12-27,691.0,730.0,691.0,718.0,64376,3.91,46104069.6
